__lmer_samples__,expected,raw_samples,rel_pupil,rts,subID
60,expected,90,0.04459711389168204,623,47
60,expected,90,0.263400350964421,904,47
60,expected,90,-0.061090005870189576,565,47
60,expected,90,0.09307884888066398,632,47
60,expected,90,0.1020706877225996,680,47
60,expected,80,-0.034844743544113266,693,47
60,expected,90,-0.13031253696116818,757,47
60,unexpected,90,0.011812808528386665,617,47
60,expected,90,-0.04958327172191086,634,47
60,expected,90,0.0380159339751958,650,47
60,expected,90,-0.11519871407399859,712,47
60,expected,80,0.010268876537184335,554,47
60,unexpected,90,-0.002487866751469436,786,47
60,expected,90,0.2753712637160285,665,47
60,expected,90,-0.13828208703543945,528,47
60,expected,90,0.18378995804960324,840,47
60,expected,90,-0.17151605059949313,582,47
60,expected,80,0.22817029794694363,521,47
60,expected,90,-0.37592396226923486,502,47
60,expected,90,0.031449495661833596,508,47
60,unexpected,90,-0.11305085172180532,564,47
60,unexpected,90,0.052166082766614476,564,47
60,expected,90,0.1596841586692921,1199,47
60,unexpected,80,0.049157486919235584,806,47
60,expected,90,-0.05444114256193093,603,47
60,unexpected,90,0.06646091696861096,546,47
60,unexpected,90,-0.009019872056445078,599,47
60,expected,90,0.006567544333440844,646,47
60,expected,90,0.12192584120790144,517,47
60,expected,80,0.051981310291783656,683,47
60,expected,90,-0.028219051864228593,651,47
60,expected,90,-0.09123409996383702,606,47
60,expected,90,0.06203233043913605,421,47
60,expected,90,0.09556117159632094,906,47
60,expected,90,0.04530251465062855,546,47
60,expected,80,-0.17847978026729572,562,47
60,expected,90,-0.013081279860202421,601,47
60,expected,90,0.0023270467998758983,446,47
60,expected,90,0.04089502148401221,478,47
60,expected,90,-0.1476516367578887,486,47
60,unexpected,90,0.10638288533049436,549,47
60,expected,80,-0.2582870925184216,605,47
60,unexpected,90,0.30558573418874657,581,47
60,expected,90,-0.08870397598135597,580,47
60,expected,90,0.05290193114307891,516,47
60,expected,90,0.2062259864277584,593,47
60,expected,90,-0.24887048736586798,618,47
60,expected,80,0.1442250010001603,928,47
60,expected,90,-0.04647471877095555,879,47
60,expected,90,0.1451653610012289,722,47
60,unexpected,90,0.16806556977921402,552,47
60,expected,90,-0.00020025944722328325,650,47
60,expected,90,0.2089286222889386,481,47
60,expected,80,-0.13776942718857882,458,47
60,expected,90,-0.009188669912481328,373,47
60,expected,90,-0.21927918629575044,539,47
60,expected,90,0.24114567387476477,616,47
60,expected,90,0.011867900645953356,605,47
60,expected,90,0.022199565235914508,563,47
60,expected,80,0.1959472447406295,949,7
60,expected,90,-0.22084986208516408,1008,7
60,expected,90,0.37676293945280737,1345,7
60,expected,90,-0.29763368880001917,489,7
60,expected,90,0.32448422210019234,1412,7
60,expected,90,0.16097697593494348,878,7
60,expected,80,-0.0239393799501439,717,7
60,expected,90,-0.018870280020963602,663,7
60,expected,90,0.168487619898198,455,7
60,expected,90,-0.11672346246979512,1173,7
60,expected,90,-0.07916842017233856,532,7
60,expected,90,0.2011310425841144,627,7
60,unexpected,80,-0.21373254044760595,464,7
60,expected,90,0.10721734315708117,973,7
60,expected,90,0.07419363511836385,602,7
60,expected,90,0.04822658453426119,552,7
60,expected,90,0.11810413928352034,655,7
60,unexpected,90,0.030028622203573364,552,7
60,expected,80,-0.14084752407139098,816,7
60,unexpected,90,0.16097269865153593,1127,7
60,expected,90,-0.043769222704780474,575,7
60,expected,90,-0.04913053687878919,708,7
60,unexpected,90,0.14324036885368185,636,7
60,expected,90,0.14057095397078395,1132,7
60,expected,80,-0.04037093934691458,685,7
60,expected,90,0.0219700108663222,557,7
60,unexpected,90,-0.10218789938886204,649,7
60,expected,90,-0.09311895170321623,512,7
60,expected,90,0.23643979297093934,568,7
60,expected,90,0.03049454704463961,915,7
60,expected,80,0.15305993924579436,760,7
60,expected,90,-0.15080948947358194,1111,7
60,expected,90,0.24098220394494096,1199,7
60,unexpected,90,0.33988678325013116,1307,7
60,expected,90,-0.030256820041728895,631,7
60,expected,90,-0.12404773384074655,656,7
60,expected,80,-0.17813613350782537,884,7
60,expected,90,-0.03287922361898592,581,7
60,unexpected,90,0.34904017447658175,634,7
60,expected,90,0.07217946029225879,597,7
60,unexpected,90,-0.11394626936336141,626,7
60,expected,90,-0.13521839222023554,541,7
60,expected,80,0.23866018004644635,573,7
60,unexpected,90,-0.21999172902426797,560,7
60,expected,90,0.02342380603053997,607,7
60,expected,90,-0.0589480163873247,735,7
60,unexpected,90,0.048347637122524746,612,7
60,expected,90,0.18752892402167035,529,7
60,expected,80,-0.1664621679812867,676,7
60,expected,90,0.3818509875563381,563,7
60,unexpected,90,0.25903651906136627,1460,7
60,expected,90,-0.05683961349337809,715,7
60,expected,90,-0.2752405917376516,587,7
60,expected,90,0.054514051674810916,641,7
60,expected,80,-0.08579228526471874,407,7
60,expected,90,0.02444156248583691,535,7
60,expected,90,0.1980458272665429,635,7
60,expected,90,-0.082271446905456,587,7
60,expected,90,-0.060075901027344523,610,7
60,unexpected,90,0.15424955130985946,578,7
60,expected,80,-0.38114208706995145,519,7
60,expected,90,0.12392201017970006,509,7
60,expected,90,0.05947940343415388,537,7
60,expected,90,0.16142568881989225,510,7
60,expected,90,-0.1405588434890897,463,7
60,expected,90,0.010172734772449265,620,7
60,expected,80,-0.18170523736691865,594,7
60,expected,90,0.368714535341057,762,7
60,expected,90,-0.2685368817989363,561,7
60,expected,90,0.20009561805810297,537,7
60,expected,90,-0.19377819444564026,519,7
60,expected,90,0.6968739117614712,492,7
60,expected,80,0.10822781713098836,736,7
60,expected,90,0.4492083891846301,471,7
60,unexpected,90,-0.12486322613980158,440,7
60,expected,90,0.2882475172184738,589,7
60,unexpected,90,-0.2626091796536927,533,7
60,expected,90,0.11707377950866009,484,7
60,expected,80,0.1842272672990571,637,7
60,unexpected,90,-0.2427112910907538,522,7
60,expected,90,0.2728869507312739,555,7
60,expected,90,-0.2986116014549062,544,7
60,expected,90,0.16926903385233483,551,7
60,expected,90,-0.19232552576914533,605,7
60,expected,80,0.2536705349100644,577,7
60,unexpected,90,0.2831567088389121,556,7
60,expected,90,-0.3153632059765579,507,7
60,expected,90,0.15772857181717895,436,7
60,expected,90,0.28626374275161254,531,7
60,expected,90,0.3689961532340536,485,7
60,expected,80,-0.06554924136504589,495,7
60,expected,90,-0.12163420710994761,499,7
60,expected,90,0.3331018675188362,451,7
60,expected,90,-0.40668919750338317,546,7
60,expected,90,0.16939988648988463,449,7
60,unexpected,90,0.08876275546416265,712,7
60,expected,80,0.2798575153908021,857,7
60,expected,90,-0.16158907488770885,477,7
60,expected,90,0.25030666156377274,486,7
60,unexpected,90,-0.29071668726442257,709,7
60,expected,90,0.26090770189103435,529,7
60,expected,90,-0.22067723733971562,537,7
60,expected,80,0.04074464290092648,570,7
60,expected,90,0.07078468330370762,539,7
60,expected,90,0.13271361765175746,507,7
60,expected,90,-0.10780265435682232,823,7
60,expected,90,-0.016675922351676097,638,7
60,expected,90,-0.26276910004381027,593,7
60,unexpected,80,0.11743897194931305,618,7
60,expected,90,-0.0017401734789427525,638,7
60,unexpected,90,0.38746038938972804,461,7
60,expected,90,0.1250454264052469,493,7
60,expected,90,-0.023587674275755165,605,7
60,expected,90,-0.12426671955152839,518,7
60,expected,80,0.46180434486689076,686,7
60,expected,90,-0.06132572024290757,526,7
60,expected,90,0.1942879432371994,464,7
60,expected,90,-0.33819733557268367,439,7
60,expected,90,-0.1344410185312414,462,7
60,unexpected,90,0.315742363448257,449,7
60,expected,80,-0.03365642424673343,486,7
60,expected,90,0.04325930005792276,630,7
60,expected,90,-0.2838878521332515,443,7
60,expected,90,0.06630079443445384,456,7
60,unexpected,90,-0.07808372112323694,567,7
60,expected,90,0.2310852873059618,821,7
60,expected,80,-0.227775965349994,556,7
60,expected,90,-0.08382806931697143,724,7
60,expected,90,-0.0055481843755798895,485,7
60,expected,90,0.13305176427627496,501,7
60,expected,90,0.2728901666454956,563,7
60,expected,90,0.5367977101773544,510,7
60,expected,80,0.2894138356914867,598,7
60,expected,90,-0.3518659015465551,626,7
60,unexpected,90,0.1268389759790598,606,7
60,expected,90,-0.03060528810295926,815,7
60,expected,90,0.2150927727331699,605,7
60,expected,90,-0.13652394506847387,584,7
60,expected,80,0.17344451414618028,541,7
60,expected,90,0.23036693406585068,510,7
60,unexpected,90,-0.03242563062835289,644,7
60,expected,90,-0.29149451346038946,473,7
60,expected,90,0.2105810207493036,498,7
60,expected,90,-0.22954473133700132,535,7
60,expected,80,-0.10137894402596741,585,7
60,expected,90,0.12764282207122174,546,7
60,expected,90,0.03529608591914961,754,7
60,expected,90,-0.13972117112847687,516,7
60,expected,90,0.21592943219796062,648,7
60,expected,90,-0.006090238310390017,575,7
60,unexpected,80,0.28139964631367687,521,7
60,expected,90,0.16872271176872528,550,7
60,unexpected,90,0.27356871421406903,557,7
60,expected,90,0.5002056673599679,473,7
60,expected,90,0.11962980005214571,617,7
60,expected,90,0.18523667948010125,595,7
60,expected,80,-0.29809006178261627,507,7
60,unexpected,90,0.21469372099149334,607,7
60,expected,90,-0.10458139219020683,517,7
60,expected,90,-0.03138881773694924,543,7
60,expected,90,0.4080404297947238,644,7
60,expected,90,-0.0339863374169906,536,7
60,expected,80,0.24057119054461262,620,7
60,expected,90,-0.09187108847511287,748,7
60,expected,90,-0.21029477802018195,763,7
60,expected,90,-0.00527852180564845,564,7
60,expected,90,0.4525882709461399,1569,7
60,unexpected,90,0.5408786939541051,586,7
60,unexpected,80,0.04902569353930164,446,7
60,expected,90,0.04060736678728936,472,7
60,expected,90,-0.049478917843042904,569,7
60,expected,90,-0.21572110923127283,509,7
60,expected,90,-0.048081272321130394,548,7
60,expected,90,-0.025798021556943683,625,7
60,expected,80,0.702862521439113,830,7
60,expected,90,0.3939205957536586,558,7
60,expected,90,0.12741051738048403,489,7
60,unexpected,90,0.054266962662862815,510,7
60,unexpected,90,0.08455971637109583,543,7
60,expected,90,0.23977370986600227,598,7
60,expected,80,-0.2512487554412336,517,7
60,unexpected,90,-0.21516150097484213,469,7
60,expected,90,0.1323330884421305,627,7
60,expected,90,0.31687821776293384,655,7
60,expected,90,0.3534767883410327,613,7
60,expected,90,-0.2152440169339151,535,7
60,expected,80,0.42758543144362327,652,7
60,unexpected,90,0.05560290126831111,562,7
60,expected,90,-0.020680920453490216,526,7
60,expected,90,0.11823861788755426,654,7
60,expected,90,0.010674265448410524,564,7
60,expected,90,0.5739434342717946,542,7
60,expected,80,0.33305028201273823,439,7
60,expected,90,-0.2699967751657567,469,7
60,expected,90,-0.0936140024815197,470,7
60,expected,90,0.5501247585178205,492,7
60,expected,90,0.26544133343665377,537,7
60,expected,90,-0.11446854969696715,424,7
60,expected,80,-0.1891070901051753,693,7
60,expected,90,-0.29536428636548584,590,7
60,expected,90,0.15444540374485186,660,7
60,expected,90,0.15098878023094303,607,7
60,expected,90,0.16816018585203377,587,7
60,expected,90,0.3184586391446212,850,7
60,expected,80,0.03727417008358276,521,7
60,unexpected,90,0.22900729417318982,594,7
60,expected,90,0.09706700699944855,579,7
60,expected,90,0.43037054587631784,622,7
60,expected,90,0.4078977950410307,590,7
60,expected,90,-0.07164833217290174,608,7
60,expected,80,-0.16066823036490124,534,7
60,expected,90,-0.07056747119998522,514,7
60,expected,90,-0.0533257480045819,510,7
60,unexpected,90,0.08793064752303943,642,7
60,expected,90,0.07030039594987425,603,7
60,expected,90,-0.006865948620276008,619,7
60,expected,80,nan,505,7
60,expected,90,0.45641545744531464,555,7
60,unexpected,90,-0.2605412459502113,811,7
60,expected,90,0.09808375436745069,786,7
60,expected,90,0.019008669731654226,673,7
60,expected,90,0.16859559967282722,906,7
60,expected,80,-0.0735420506722027,559,7
60,expected,90,0.10104814287663513,498,7
60,expected,90,0.39730321275962954,543,7
60,expected,90,-0.061189124885026036,572,7
60,unexpected,90,0.4045910465824233,477,7
60,unexpected,90,0.4197914074634735,549,7
60,expected,80,-0.3930500655725903,468,7
60,unexpected,90,0.20453249937876156,643,7
60,unexpected,90,0.14238176635426067,568,7
60,expected,90,-0.035675684441222266,775,7
60,expected,90,-0.003375029054601697,519,7
60,expected,90,-0.04919638444360399,748,7
60,expected,80,0.3035870840221845,718,7
60,expected,90,-0.11958347837145866,558,7
60,expected,90,0.2828445106102709,530,7
60,expected,90,-0.2602226585858983,539,7
60,expected,90,0.06354849525371495,466,7
60,expected,90,0.14237285019873722,458,7
60,expected,80,0.2149592487316549,543,7
60,expected,90,0.009035676065617837,623,7
60,expected,90,-0.08465367394683754,471,7
60,unexpected,90,-0.013780724413684987,566,7
60,expected,90,-0.07517766259467762,693,7
60,unexpected,90,-0.23228524062168723,566,7
60,expected,80,-0.04844357680810574,565,7
60,expected,90,-0.11846968274241285,621,7
60,expected,90,0.12600674377252097,466,7
60,expected,90,-0.15700427972643555,594,7
60,expected,90,0.08762454697553461,545,7
60,expected,90,0.2542462461500594,568,7
60,expected,80,0.1388250655542959,595,7
60,unexpected,90,-0.05361425543556879,545,7
60,expected,90,0.12430504688050274,531,7
60,expected,90,0.047893125350809605,482,7
60,expected,90,-0.09172886873329142,579,7
60,expected,90,0.16949096027475288,630,7
60,expected,80,0.2623433581093729,579,7
60,expected,90,-0.18689250387428252,904,7
60,expected,90,0.2283979821949338,654,7
60,expected,90,0.05738866253520727,512,38
60,unexpected,90,0.041078240601803054,500,38
60,expected,90,0.05204789398943919,601,38
60,expected,80,0.1495341397399823,1180,38
60,expected,90,-0.042876425310530444,523,38
60,expected,90,-0.07179301890806458,496,38
60,unexpected,90,0.14706168073361853,968,38
60,expected,90,0.005009618243128377,545,38
60,expected,90,-0.03303146845368445,601,38
60,expected,80,0.11940781886043209,641,38
60,unexpected,90,0.07432795013692753,805,38
60,expected,90,-0.03636100000850244,732,38
60,expected,90,-0.012905498849846353,445,38
60,expected,90,0.20535372810236613,1167,38
60,expected,90,0.01872952233568066,780,38
60,expected,80,-0.0017090669305331208,499,38
60,expected,90,0.05326434526430925,1426,38
60,unexpected,90,-0.0014240125338926379,863,38
60,expected,90,0.06309198925881354,828,38
60,expected,90,0.08213934118717874,877,38
60,expected,90,-0.07247426856154418,448,38
60,expected,80,0.09355448321928499,633,38
60,unexpected,90,0.03871138186848557,774,38
60,expected,90,0.01116144229996796,594,38
60,unexpected,90,0.02870931896794273,990,38
60,expected,90,-0.06081928889908843,1281,38
60,expected,90,0.11842973986193654,665,38
60,unexpected,80,0.11577997811449667,893,38
60,expected,90,0.27030721712637923,1396,38
60,expected,90,0.046078055427138984,557,38
60,expected,90,0.08791384158911213,856,38
60,unexpected,90,-0.08108821360726179,1160,38
60,expected,90,0.04919236370007973,527,38
60,expected,80,-0.013217491272761839,528,38
60,expected,90,-0.03694720111094676,653,38
60,expected,90,-0.06738513208196309,523,38
60,expected,90,-0.0788525487199161,643,38
60,expected,90,0.06644016131467514,583,38
60,expected,90,0.10747741887792413,1447,38
60,expected,80,-0.046434591428394165,703,38
60,unexpected,90,-0.023611944488990354,799,38
60,expected,90,0.07632268433959308,956,38
60,expected,90,0.0013769037981755882,593,38
60,expected,90,0.006239509379626007,541,38
60,expected,90,0.04254218273857187,642,38
60,expected,80,-0.06636947312272104,731,38
60,expected,90,-0.06973533517084478,696,38
60,expected,90,0.011169150354331104,559,38
60,expected,90,0.04334473520467288,1038,38
60,expected,90,0.10875015270273578,1061,38
60,expected,90,-0.011260067597829559,1229,38
60,expected,80,-0.009133804122299116,1668,38
60,expected,90,-0.04831722200719395,744,38
60,expected,90,0.01763375057915275,1381,38
60,expected,90,0.13980425176423253,1220,38
60,unexpected,90,-0.06025269121425927,668,38
60,expected,90,-0.0005472896918723436,985,38
60,unexpected,80,0.007059746777400955,633,38
60,expected,90,-0.1171266035022942,553,38
60,unexpected,90,-0.046590754128736075,1015,38
60,expected,90,0.08289135738472923,645,38
60,expected,90,-0.12122498048398991,1043,38
60,expected,90,0.07313700567029291,913,38
60,expected,80,-0.0029287790657135824,1325,38
60,expected,90,0.14692124892357122,1021,38
60,unexpected,90,-0.09990531190780087,1696,38
60,expected,90,0.09329834088593043,727,38
60,expected,90,-0.14543122788347204,777,38
60,expected,90,0.17499896438238585,1327,38
60,expected,80,-0.1515395038439788,641,38
60,expected,90,0.015356965055657801,658,38
60,expected,90,0.071649384008763,727,38
60,expected,90,-0.13295913225808326,1638,38
60,expected,90,0.046453495531537256,933,38
60,unexpected,90,-0.04565515284380513,652,38
60,expected,80,0.054476114203198554,1213,38
60,expected,90,-0.01257348374694529,609,38
60,expected,90,0.09306384601576471,746,38
60,unexpected,90,-0.07019790486129777,808,38
60,expected,90,0.0017207489519463603,669,38
60,expected,90,0.06279464486278288,981,38
60,expected,80,-0.020986094980624648,1023,38
60,expected,90,0.10015501600006807,1430,38
60,expected,90,-0.05464616818093741,902,38
60,expected,90,0.04947831011419486,523,38
60,expected,90,-0.0988237095564363,538,38
60,expected,90,0.076669556444882,684,38
60,unexpected,80,0.1133714157713491,1798,38
60,expected,90,-0.10692005381969079,610,38
60,expected,90,-0.08879341581532318,1377,38
60,expected,90,0.02407633469836603,809,38
60,expected,90,0.015450469847727976,1106,38
60,expected,90,-0.03822849680684013,906,38
60,expected,80,0.06342813834988022,954,38
60,expected,90,-0.06829260580349125,684,38
60,expected,90,0.0596629311726518,1395,38
60,expected,90,0.13603887262767334,1394,38
60,unexpected,90,-0.0014662740006990305,1349,38
60,expected,90,0.2690545729564595,642,38
60,expected,80,-0.18256230509633636,962,38
60,expected,90,0.1809691627906731,1583,38
60,expected,90,-0.14405632019865727,444,38
60,unexpected,90,0.1331425073058315,948,38
60,expected,90,0.09398627095327786,192,38
60,expected,90,-0.10266448483549828,576,38
60,expected,80,0.12315382181231134,953,38
60,expected,90,0.032919568353227555,1273,38
60,expected,90,0.06110203612518479,1054,38
60,expected,90,-0.01186501871626966,570,38
60,expected,90,0.0006120049445175191,914,38
60,expected,90,0.12172949595768486,594,38
60,expected,80,-0.10092213945243578,646,38
60,unexpected,90,0.05778039789665135,770,38
60,expected,90,-0.010476036618016193,523,38
60,expected,90,-0.006207039119886737,664,38
60,expected,90,0.07278853379089387,756,38
60,expected,90,-0.06305787588632321,1176,38
60,expected,80,0.07259371666430714,1115,38
60,unexpected,90,-0.10841842264357075,552,38
60,expected,90,0.04950360356869097,598,38
60,expected,90,0.02443885620762045,999,38
60,expected,90,-0.03603428550854968,524,38
60,expected,90,0.0810789711978733,1149,38
60,expected,80,0.03021100046274139,1078,38
60,expected,90,0.19038644402843205,215,38
60,expected,90,-0.133466745998919,756,38
60,expected,90,0.2741063589265791,731,38
60,expected,90,0.06412448882540081,1317,38
60,expected,90,0.11594264072566687,942,38
60,expected,80,-0.04512185043103707,718,38
60,expected,90,-0.054296276841868885,543,38
60,expected,90,0.029157791971589696,1033,38
60,expected,90,-0.0571460316173813,530,38
60,expected,90,-0.019732644365405692,560,38
60,expected,90,-0.09890438772699124,724,38
60,expected,80,0.0006337036413293972,848,38
60,expected,90,0.00323336999325301,512,38
